time,binanceLTCBTCbidMax,binanceLTCBTCsellMin,nicehashLTCBTCbidMax,nicehashLTCBTCsellMin,okxLTCBTCLTC-BTCbidMax,okxLTCBTCLTC-BTCsellMin,bitstampLTCBTCbidMax,bitstampLTCBTCsellMin,cryptoLTCBTCbidMax,cryptoLTCBTCsellMin,
638143201277887242,0.003383,0.003384,0.00337638,0.00338802,0.003381,0.003385,0.00337927,0.00338008,0.0033822,0.0033792,
638143201277897116,0.003383,0.003384,0.00337638,0.00338802,0.003381,0.003385,0.00337927,0.00338008,0.0033822,0.0033792,
638143201278782971,0.003383,0.003384,0.00337638,0.00338802,0.003381,0.003385,0.00337927,0.00338008,0.0033822,0.0033792,
638143201278786114,0.003383,0.003384,0.00337638,0.00338802,0.003381,0.003385,0.00337927,0.00338008,0.0033822,0.0033792,
638143201279076260,0.003383,0.003384,0.00337638,0.0033883,0.003381,0.003385,0.00337927,0.00338008,0.0033822,0.0033792,
638143201279699392,0.003383,0.003384,0.00337638,0.0033883,0.003381,0.003385,0.00337927,0.00338008,0.0033822,0.0033792,
638143201280029737,0.003383,0.003384,0.00337638,0.0033883,0.003381,0.003385,0.00337927,0.00338008,0.0033822,0.0033792,
638143201280955560,0.003383,0.003384,0.00337638,0.0033883,0.003381,0.003385,0.00337927,0.00338008,0.0033822,0.0033792,
638143201282970186,0.003383,0.003384,0.00337638,0.0033883,0.003381,0.003385,0.00337927,0.00338008,0.0033822,0.0033792,
638143201282972284,0.003384,0.003384,0.00337638,0.0033883,0.003381,0.003385,0.00337927,0.00338008,0.0033822,0.0033792,
638143201282974475,0.003384,0.003385,0.00337638,0.0033883,0.003381,0.003385,0.00337927,0.00338008,0.0033822,0.0033792,
638143201283080486,0.003384,0.003385,0.00337638,0.0033883,0.003381,0.003385,0.00337927,0.00338008,0.0033822,0.0033792,
638143201284015018,0.003384,0.003385,0.00337638,0.0033883,0.003381,0.003385,0.00337927,0.00338008,0.0033822,0.0033792,
638143201284015829,0.003384,0.003385,0.00337638,0.0033883,0.003381,0.003385,0.00337927,0.00338008,0.0033822,0.0033792,
638143201285833513,0.003384,0.003385,0.00337638,0.0033883,0.003381,0.003385,0.00337927,0.00338008,0.0033822,0.0033792,
638143201287842317,0.003384,0.003385,0.00337638,0.0033883,0.003381,0.003385,0.00337927,0.00338008,0.0033822,0.0033792,
638143201287874427,0.003384,0.003385,0.00337638,0.0033883,0.003381,0.003385,0.00337927,0.00338008,0.0033822,0.0033792,
638143201287874935,0.003384,0.003385,0.00337638,0.0033883,0.003381,0.003385,0.00337927,0.00338008,0.0033822,0.0033792,
638143201288831938,0.003384,0.003385,0.00337638,0.0033883,0.003381,0.003385,0.00337927,0.00338008,0.0033822,0.0033792,
