time,binanceETHBTCbidMax,binanceETHBTCsellMin,nicehashETHBTCbidMax,nicehashETHBTCsellMin,okxETHBTCETH-BTCbidMax,okxETHBTCETH-BTCsellMin,bitstampETHBTCbidMax,bitstampETHBTCsellMin,cryptoETHBTCbidMax,cryptoETHBTCsellMin,
638143201152794418,0.069345,0.069346,0.06926128,0.06946988,0.06944,0.06936,0.06949,0.06933,0.069446,0.06938,
638143201153123660,0.069345,0.069346,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06933,0.069446,0.06938,
638143201153689290,0.069346,0.069346,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06933,0.069446,0.06938,
638143201153689872,0.069346,0.069347,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06933,0.069446,0.06938,
638143201153690632,0.069346,0.069347,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06933,0.069446,0.06938,
638143201153929994,0.069346,0.069347,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06933,0.069446,0.06938,
638143201154765993,0.069346,0.069347,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06933,0.069446,0.06938,
638143201155695541,0.069347,0.069347,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06933,0.069446,0.06938,
638143201155697142,0.069347,0.069348,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06933,0.069446,0.06938,
638143201158815802,0.069348,0.069348,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06933,0.069446,0.06938,
638143201158816347,0.069348,0.069349,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06933,0.069446,0.06938,
638143201158816880,0.069348,0.069349,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06933,0.069446,0.06938,
638143201164649848,0.069348,0.069349,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06933,0.069446,0.06938,
638143201165594287,0.069348,0.06935,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06933,0.069446,0.06938,
638143201165600063,0.069349,0.06935,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06933,0.069446,0.06938,
638143201165600602,0.069349,0.06935,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06933,0.069446,0.06938,
638143201168115785,0.069349,0.06935,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06932999,0.069446,0.06938,
638143201168414005,0.069349,0.06935,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06932999,0.069446,0.06938,
638143201169664309,0.069361,0.06935,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06932999,0.069446,0.06938,
638143201169664852,0.069361,0.06935,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06932999,0.069446,0.06938,
638143201169667855,0.069361,0.069362,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06932999,0.069446,0.06938,
638143201171720015,0.069361,0.069362,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06932999,0.069446,0.06938,
638143201171720752,0.069361,0.069362,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06932999,0.069446,0.06938,
638143201176887359,0.069361,0.069362,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06932999,0.069446,0.06938,
638143201177909215,0.069361,0.069362,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06932999,0.069446,0.06938,
638143201178458676,0.069361,0.069362,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06933,0.069446,0.06938,
638143201178465129,0.069361,0.069362,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06932999,0.069446,0.06938,
638143201178623050,0.069361,0.069362,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06932999,0.069446,0.06938,
638143201179537246,0.069361,0.069362,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201179719179,0.069361,0.069362,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201179720492,0.069361,0.069362,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201179933369,0.069361,0.069362,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201184824214,0.069361,0.069362,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201188697379,0.069361,0.069362,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201197744637,0.069354,0.069362,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201197745768,0.069354,0.069362,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201197746317,0.069354,0.069358,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201197747144,0.069354,0.069358,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201199771796,0.069357,0.069358,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201199772392,0.069358,0.069358,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201199772926,0.069358,0.069358,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201199773881,0.069358,0.069359,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201200693539,0.069358,0.069359,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201200696302,0.069358,0.069359,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201202137349,0.069358,0.069359,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201202968170,0.069358,0.069359,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201206301691,0.069358,0.069359,0.06926128,0.06946988,0.06944,0.06936,0.06949,0.06934096,0.069446,0.06938,
638143201206302567,0.069358,0.069359,0.06926128,0.06946988,0.06944,0.06936,0.06949,0.06934096,0.069446,0.06938,
638143201206905679,0.069358,0.069359,0.06926128,0.06946988,0.06944,0.06936,0.06949,0.06934096,0.069446,0.06938,
638143201207158566,0.069358,0.069359,0.06926128,0.06946988,0.06944,0.06936,0.06949,0.06934096,0.069446,0.06938,
638143201207867095,0.069359,0.069359,0.06926128,0.06946988,0.06944,0.06936,0.06949,0.06934096,0.069446,0.06938,
638143201207876043,0.069359,0.06936,0.06926128,0.06946988,0.06944,0.06936,0.06949,0.06934096,0.069446,0.06938,
638143201208914317,0.069359,0.06936,0.06926128,0.06946988,0.06944,0.06936,0.06949,0.06934096,0.069446,0.06938,
638143201209987869,0.069359,0.06936,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201212832451,0.069359,0.06936,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201217791353,0.069358,0.06936,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201217792634,0.069358,0.06936,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201217793289,0.069358,0.069359,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201222752799,0.069358,0.069359,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201225951352,0.069358,0.069359,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201227782832,0.069348,0.069359,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201227784794,0.069348,0.069358,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201227785270,0.069348,0.069358,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201227787145,0.069348,0.069355,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201227787877,0.069348,0.069355,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201228763532,0.069348,0.069354,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201228764282,0.069348,0.06935,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201231898959,0.069349,0.06935,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201233671807,0.069349,0.06935,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201234802117,0.06935,0.06935,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201234806330,0.06935,0.069354,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201235794361,0.069352,0.069354,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201235795407,0.069352,0.069354,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201235795951,0.069352,0.069354,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201238083802,0.069352,0.069356,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201238821017,0.069352,0.06936,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201238821688,0.069352,0.06936,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201239893001,0.069359,0.06936,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201241800504,0.069359,0.06936,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201241801309,0.069359,0.06936,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201242054829,0.069359,0.06936,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201242818054,0.069353,0.06936,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201242818924,0.069353,0.06936,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201244795291,0.069353,0.069359,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201245739904,0.069353,0.069358,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201246823938,0.069357,0.069358,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201246824692,0.069357,0.069358,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201247747750,0.069357,0.069358,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201251881187,0.069357,0.069358,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201252888377,0.069358,0.069358,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201252889128,0.069359,0.069358,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201252890154,0.069362,0.069358,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201252890859,0.069362,0.069358,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201252900513,0.069362,0.069363,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201252901162,0.069362,0.069363,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201254164351,0.069362,0.069363,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201254166769,0.069362,0.069363,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201255135796,0.069362,0.069363,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201255139875,0.069362,0.069363,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201256944372,0.069362,0.069363,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
638143201256946162,0.069362,0.069363,0.06926128,0.06946988,0.06944,0.06937,0.06949,0.06934096,0.069446,0.06938,
