time,binanceDOTUSDTbidMax,binanceDOTUSDTsellMin,nicehashDOTUSDTbidMax,nicehashDOTUSDTsellMin,okxDOTUSDTDOT-USDTbidMax,okxDOTUSDTDOT-USDTsellMin,krakenDOTUSDTbidMax,krakenDOTUSDTsellMin,cryptoDOTUSDTbidMax,cryptoDOTUSDTsellMin,
638143201315904939,6.04,6.041,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201315966267,6.04,6.041,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201316866719,6.04,6.041,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201316867890,6.04,6.041,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201317879514,6.04,6.041,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201318800682,6.04,6.041,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201318876275,6.04,6.041,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201319885272,6.04,6.041,6.03,6.03,6.041,6.023,6.0647,6.0104,6.0329,6.0182,
638143201320897570,6.04,6.041,6.03,6.03,6.041,6.023,6.0647,6.0104,6.0329,6.0182,
638143201321839165,6.04,6.041,6.03,6.03,6.041,6.023,6.0647,6.0104,6.0329,6.0182,
638143201322889347,6.04,6.041,6.03,6.03,6.041,6.023,6.0647,6.0104,6.0329,6.0182,
638143201323764955,6.04,6.041,6.03,6.03,6.041,6.023,6.0647,6.0104,6.0329,6.0182,
638143201324885083,6.04,6.041,6.03,6.03,6.041,6.023,6.0647,6.0104,6.0329,6.0182,
638143201325926683,6.04,6.041,6.03,6.03,6.041,6.023,6.0647,6.0104,6.0329,6.0182,
638143201326867153,6.04,6.041,6.03,6.03,6.041,6.023,6.0647,6.0104,6.0329,6.0182,
638143201326899147,6.04,6.041,6.03,6.03,6.041,6.023,6.0647,6.0104,6.0329,6.0182,
638143201327816720,6.04,6.041,6.03,6.03,6.041,6.023,6.0647,6.0104,6.0329,6.0182,
638143201328789244,6.04,6.041,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201328789661,6.04,6.041,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201328889867,6.04,6.041,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201328890442,6.04,6.041,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201330880820,6.04,6.041,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201331830226,6.04,6.041,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201333871821,6.04,6.041,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201335856918,6.04,6.041,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201335858533,6.04,6.041,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201336041528,6.04,6.041,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201336772932,6.04,6.041,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201337915003,6.04,6.041,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201337915769,6.04,6.041,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201339801174,6.04,6.041,6.03,6.03,6.041,6.023,6.0647,6.0104,6.0329,6.0182,
638143201345946697,6.04,6.041,6.03,6.03,6.041,6.023,6.0647,6.0104,6.0329,6.0182,
638143201346806196,6.04,6.041,6.03,6.03,6.041,6.023,6.0647,6.0104,6.0329,6.0182,
638143201346807048,6.04,6.041,6.03,6.03,6.041,6.023,6.0647,6.0104,6.0329,6.0182,
638143201347894606,6.04,6.041,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201348863182,6.04,6.041,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201349005426,6.04,6.041,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201350076533,6.04,6.041,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201351030800,6.04,6.041,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201351031604,6.04,6.041,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201351801687,6.04,6.041,6.03,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201351808316,6.04,6.041,6.03,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201352811842,6.04,6.041,6.03,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201352851982,6.04,6.041,6.03,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201355788404,6.04,6.041,6.03,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201356996150,6.039,6.041,6.03,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201356997027,6.039,6.041,6.03,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201357000545,6.039,6.041,6.03,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201357002714,6.039,6.04,6.03,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201357797005,6.039,6.04,6.03,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201357949959,6.039,6.04,6.03,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201359764953,6.039,6.04,6.03,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201359827562,6.039,6.04,6.03,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201360882863,6.039,6.04,6.03,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201360884740,6.039,6.04,6.03,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201363837697,6.039,6.04,6.03,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201364751114,6.039,6.04,6.03,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201367731406,6.039,6.04,6.03,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201367862257,6.039,6.04,6.03,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201367863360,6.039,6.039,6.03,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201367884576,6.038,6.039,6.03,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201368053431,6.038,6.039,6.02,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201368955344,6.038,6.039,6.02,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201369730400,6.038,6.039,6.02,6.03,6.038,6.023,6.0647,6.0104,6.0329,6.0182,
638143201369896958,6.038,6.039,6.02,6.03,6.038,6.023,6.0647,6.0104,6.0329,6.0182,
638143201371936755,6.038,6.039,6.02,6.03,6.038,6.023,6.0647,6.0104,6.0329,6.0182,
638143201372814136,6.038,6.039,6.02,6.03,6.038,6.023,6.0647,6.0104,6.0329,6.0182,
638143201373802844,6.038,6.039,6.02,6.03,6.038,6.023,6.0647,6.0104,6.0329,6.0182,
638143201379710096,6.038,6.039,6.02,6.03,6.038,6.023,6.0647,6.0104,6.0329,6.0182,
638143201379907359,6.038,6.039,6.02,6.03,6.038,6.023,6.0647,6.0104,6.0329,6.0182,
638143201379907835,6.038,6.039,6.02,6.03,6.038,6.023,6.0647,6.0104,6.0329,6.0182,
638143201380869726,6.038,6.039,6.02,6.03,6.038,6.023,6.0647,6.0104,6.0329,6.0182,
638143201380870238,6.038,6.039,6.02,6.03,6.038,6.023,6.0647,6.0104,6.0329,6.0182,
638143201382033258,6.038,6.039,6.02,6.03,6.038,6.023,6.0647,6.0104,6.0329,6.0182,
638143201382034090,6.038,6.039,6.02,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201382034426,6.038,6.039,6.02,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201382072426,6.038,6.039,6.02,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201382075723,6.038,6.039,6.02,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201383250679,6.038,6.039,6.02,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201383730437,6.038,6.039,6.02,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201383835043,6.039,6.039,6.02,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201383837830,6.039,6.04,6.02,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201384197549,6.039,6.04,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201384850059,6.039,6.04,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201384855232,6.039,6.04,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201385794678,6.039,6.04,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201386021934,6.039,6.04,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201386022436,6.039,6.04,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201386730188,6.039,6.04,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201386899903,6.039,6.04,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201386900739,6.039,6.04,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201387902199,6.039,6.04,6.03,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201388430137,6.039,6.04,6.02,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201388831899,6.039,6.04,6.02,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201388832861,6.039,6.04,6.02,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201389868008,6.039,6.04,6.02,6.03,6.04,6.023,6.0647,6.0104,6.0329,6.0182,
638143201393845708,6.039,6.04,6.02,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201394714026,6.039,6.04,6.02,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201395872536,6.039,6.04,6.02,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201396822037,6.039,6.04,6.02,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201397910989,6.039,6.04,6.02,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201401820624,6.039,6.04,6.02,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201402856745,6.038,6.04,6.02,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201402857584,6.038,6.039,6.02,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201402858128,6.038,6.039,6.02,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201403819329,6.038,6.039,6.02,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201404902115,6.038,6.039,6.02,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201405882342,6.038,6.039,6.02,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201406850101,6.038,6.039,6.02,6.03,6.039,6.023,6.0647,6.0104,6.0329,6.0182,
638143201407716184,6.038,6.039,6.02,6.03,6.041,6.023,6.0647,6.0104,6.0329,6.0182,
638143201407716706,6.038,6.039,6.02,6.03,6.041,6.023,6.0647,6.0104,6.0329,6.0182,
638143201407717193,6.038,6.039,6.02,6.03,6.041,6.023,6.0647,6.0104,6.0329,6.0182,
638143201408013496,6.038,6.039,6.02,6.03,6.041,6.023,6.0647,6.0104,6.0329,6.0182,
638143201408016167,6.039,6.039,6.02,6.03,6.041,6.023,6.0647,6.0104,6.0329,6.0182,
638143201408021293,6.039,6.041,6.02,6.03,6.041,6.023,6.0647,6.0104,6.0329,6.0182,
638143201408800090,6.039,6.041,6.02,6.03,6.041,6.023,6.0647,6.0104,6.0329,6.0182,
638143201408801230,6.039,6.041,6.02,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201408854469,6.039,6.041,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201409186907,6.04,6.041,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201409189117,6.04,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201410020422,6.04,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201410025542,6.04,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201410233011,6.04,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201411004673,6.04,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201411752852,6.04,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201411987504,6.04,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201411990584,6.04,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201412817110,6.04,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201413842835,6.04,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201415940720,6.041,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201415941249,6.041,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201415942570,6.041,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201416711587,6.041,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201416934439,6.041,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201416935011,6.041,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201417309696,6.041,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201417878882,6.041,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201417930407,6.041,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201421898569,6.041,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201421900734,6.041,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201422903705,6.041,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201423890330,6.041,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201424854265,6.041,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201424901676,6.041,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201425787647,6.041,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201425968429,6.041,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201427670690,6.041,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201427948996,6.041,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201427957198,6.041,6.042,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201427957840,6.041,6.043,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201428805180,6.041,6.043,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201428881462,6.041,6.043,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201431832834,6.041,6.043,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201433843494,6.042,6.043,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201434719051,6.042,6.043,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201435884528,6.042,6.043,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201437680017,6.042,6.043,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201438781979,6.042,6.043,6.03,6.03,6.042,6.023,6.0647,6.0104,6.0329,6.0182,
638143201439912653,6.042,6.043,6.03,6.03,6.044,6.023,6.0647,6.0104,6.0329,6.0182,
638143201440868015,6.042,6.043,6.03,6.03,6.044,6.023,6.0647,6.0104,6.0329,6.0182,
638143201443826342,6.042,6.043,6.03,6.03,6.044,6.023,6.0647,6.0104,6.0329,6.0182,
638143201444120684,6.042,6.043,6.03,6.03,6.044,6.023,6.0647,6.0104,6.0329,6.0182,
638143201444926989,6.042,6.043,6.03,6.03,6.044,6.023,6.0647,6.0104,6.0329,6.0182,
638143201444927576,6.042,6.043,6.03,6.03,6.044,6.023,6.0647,6.0104,6.0329,6.0182,
638143201446432513,6.042,6.043,6.03,6.03,6.044,6.023,6.0647,6.0104,6.0329,6.0182,
638143201451874827,6.043,6.043,6.03,6.03,6.044,6.023,6.0647,6.0104,6.0329,6.0182,
638143201451876152,6.043,6.044,6.03,6.03,6.044,6.023,6.0647,6.0104,6.0329,6.0182,
638143201452929693,6.043,6.044,6.03,6.03,6.044,6.023,6.0647,6.0104,6.0329,6.0182,
638143201453043289,6.043,6.044,6.03,6.03,6.044,6.023,6.0647,6.0104,6.0329,6.0182,
638143201453045442,6.043,6.045,6.03,6.03,6.044,6.023,6.0647,6.0104,6.0329,6.0182,
638143201453848003,6.043,6.045,6.03,6.03,6.045,6.023,6.0647,6.0104,6.0329,6.0182,
638143201454202134,6.043,6.045,6.03,6.03,6.045,6.023,6.0647,6.0104,6.0329,6.0182,
638143201454208945,6.043,6.045,6.03,6.03,6.045,6.023,6.0647,6.0104,6.0329,6.0182,
638143201454788108,6.043,6.045,6.03,6.03,6.045,6.023,6.0647,6.0104,6.0329,6.0182,
638143201455129820,6.044,6.045,6.03,6.03,6.045,6.023,6.0647,6.0104,6.0329,6.0182,
