time,binanceAAVEBTCbidMax,binanceAAVEBTCsellMin,nicehashAAVEBTCbidMax,nicehashAAVEBTCsellMin,okxAAVEBTCAAVE-BTCbidMax,okxAAVEBTCAAVE-BTCsellMin,bitstampAAVEBTCbidMax,bitstampAAVEBTCsellMin,cryptoAAVEBTCbidMax,cryptoAAVEBTCsellMin,
638143204992431746,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003158,0.00315746,0.00315848,0.0031535,0.0031548,
638143204999397001,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205001622254,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205043790376,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003158,0.00315746,0.00315848,0.0031535,0.0031548,
638143205046190254,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003158,0.00315746,0.00315848,0.0031535,0.0031548,
638143205049519574,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205099670309,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003158,0.00315746,0.00315848,0.0031535,0.0031548,
638143205100283185,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205100283796,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205101134179,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205114083428,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205115520322,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003162,0.00315746,0.00315848,0.0031535,0.0031548,
638143205115521506,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003161,0.00315746,0.00315848,0.0031535,0.0031548,
638143205116304943,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003161,0.00315746,0.00315848,0.0031535,0.0031548,
638143205118464918,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143205121120142,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205122243426,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205128281947,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143205134246316,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143205158319217,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143205158321662,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205167562513,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205172151949,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205174367163,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003158,0.00315746,0.00315848,0.0031535,0.0031548,
638143205193618571,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205193619672,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205197233595,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003155,0.00315746,0.00315848,0.0031535,0.0031548,
638143205248212951,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205285580277,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205292819055,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003158,0.00315746,0.00315848,0.0031535,0.0031548,
638143205293574268,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205295559928,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205297118305,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003158,0.00315746,0.00315848,0.0031535,0.0031548,
638143205297118884,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003158,0.00315746,0.00315848,0.0031535,0.0031548,
638143205298279577,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205311497358,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205313358762,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205331069973,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205639226607,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205644524800,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205645640150,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205673209283,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205674258425,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205674260607,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205687148510,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205688241287,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205689124335,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205690144763,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205691303062,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003155,0.00315746,0.00315848,0.0031535,0.0031548,
638143205703471306,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205704483029,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205706197623,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205707386619,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205722268369,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205723199257,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205724288551,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205724289431,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205725343324,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205727369382,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205728585135,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205728650962,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205729501807,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003161,0.00315746,0.00315848,0.0031535,0.0031548,
638143205730476723,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003161,0.00315746,0.00315848,0.0031535,0.0031548,
638143205730485347,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143205731277984,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205736228640,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003158,0.00315746,0.00315848,0.0031535,0.0031548,
638143205751347969,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205761248060,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205770184877,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205771221198,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205774500431,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205775747022,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205790433527,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205795285545,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205796275741,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205797210149,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205804266347,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205805363723,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205809142825,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205811245246,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205840368914,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205843301062,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205844380753,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003156,0.00315746,0.00315848,0.0031535,0.0031548,
638143205845597322,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003158,0.00315746,0.00315848,0.0031535,0.0031548,
638143205848534125,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205867327164,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205868245686,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205869180146,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205870271721,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205871293758,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205872309835,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205873227560,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205874282522,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003157,0.00315746,0.00315848,0.0031535,0.0031548,
638143205876621650,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003161,0.00315746,0.00315848,0.0031535,0.0031548,
638143205877236600,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003161,0.00315746,0.00315848,0.0031535,0.0031548,
638143205879225897,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143205879228185,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205880195137,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205887291126,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143205895188758,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205909244430,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143205925366413,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205925367074,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205927198155,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205931638205,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205948149198,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143205953177358,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205958820619,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143205960528126,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205960528759,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205960689589,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205962285936,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143205963536752,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143205963537316,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205965874013,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143205969882147,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143205969947244,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143205970500237,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205971873031,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143205971874258,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143205973246129,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143205973746045,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143205973746922,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143205974547191,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205982871984,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205985437758,0.003152,0.003153,0.00314869,0.0031593,0.003154,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205988215246,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003159,0.00315746,0.00315848,0.0031535,0.0031548,
638143205988449291,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003162,0.00315746,0.00315848,0.0031535,0.0031548,
638143205989201760,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003161,0.00315746,0.00315848,0.0031535,0.0031548,
638143205989207517,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.003161,0.00315746,0.00315848,0.0031535,0.0031548,
638143205998182063,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143206008515199,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143206009382434,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143206012761149,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143206013473312,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.00316,0.00315746,0.00315848,0.0031535,0.0031548,
638143206028656563,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.00316,0.00315746,0.00315848,0.0031545,0.0031548,
638143206028662108,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206034860641,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206037264540,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206056197090,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206057154635,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206058330443,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206063382487,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206064222880,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206066571595,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206078550151,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206084304178,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206089301381,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206093292221,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206093304509,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206095311907,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206096230981,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206096234004,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.003162,0.00315746,0.00315848,0.0031577,0.0031548,
638143206097289300,0.003152,0.003153,0.00314869,0.0031593,0.003158,0.003162,0.00315746,0.00315848,0.0031577,0.0031548,
638143206097290987,0.003152,0.003153,0.00314869,0.0031593,0.003158,0.003162,0.00315746,0.00315848,0.0031577,0.0031548,
638143206097291518,0.003152,0.003153,0.00314869,0.0031593,0.003158,0.003162,0.00315746,0.00315848,0.0031577,0.0031548,
638143206097294593,0.003152,0.003153,0.00314869,0.0031593,0.003158,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206113285220,0.003152,0.003153,0.00314869,0.0031593,0.003158,0.003162,0.00315746,0.00315848,0.0031577,0.0031548,
638143206117092093,0.003152,0.003153,0.00314869,0.0031593,0.003158,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206148191824,0.003152,0.003153,0.00314869,0.0031593,0.003158,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206155189369,0.003152,0.003153,0.00314869,0.0031593,0.003158,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206156270890,0.003152,0.003153,0.00314869,0.0031593,0.003158,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206157506165,0.003152,0.003153,0.00314869,0.0031593,0.003158,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206158233972,0.003152,0.003153,0.00314869,0.0031593,0.003158,0.003163,0.00315746,0.00315848,0.0031577,0.0031548,
638143206158248893,0.003152,0.003153,0.00314869,0.0031593,0.003158,0.003162,0.00315746,0.00315848,0.0031577,0.0031548,
638143206162286057,0.003152,0.003153,0.00314869,0.0031593,0.003158,0.003162,0.00315746,0.00315848,0.0031577,0.0031548,
638143206163289517,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.003162,0.00315746,0.00315848,0.0031577,0.0031548,
638143206163295557,0.003152,0.003153,0.00314869,0.0031593,0.003157,0.003162,0.00315746,0.00315848,0.0031577,0.0031548,
638143206164508727,0.003152,0.003153,0.00314869,0.0031593,0.003157,0.003162,0.00315746,0.00315848,0.0031577,0.0031548,
638143206166240277,0.003152,0.003153,0.00314869,0.0031593,0.003157,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206172181742,0.003152,0.003153,0.00314869,0.0031593,0.003158,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206172182794,0.003152,0.003153,0.00314869,0.0031593,0.003158,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206218535756,0.003152,0.003153,0.00314869,0.0031593,0.003158,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206219360158,0.003152,0.003153,0.00314869,0.0031593,0.003157,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206220196133,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206221392811,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206231451295,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206231453687,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206232274487,0.003152,0.003153,0.00314869,0.0031593,0.003157,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206235320584,0.003152,0.003153,0.00314869,0.0031593,0.003157,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206239218595,0.003152,0.003153,0.00314869,0.0031593,0.003157,0.003162,0.00315746,0.00315848,0.0031577,0.0031548,
638143206240241598,0.003152,0.003153,0.00314869,0.0031593,0.003157,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206242406397,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206242408846,0.003152,0.003153,0.00314869,0.0031593,0.003155,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206245957530,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206252507856,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206365986636,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206365990371,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206370736699,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206370739204,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206371419638,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206375246987,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206376352069,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206378390475,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206381931072,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206386234870,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206398325516,0.003152,0.003153,0.00314869,0.0031593,0.003156,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206409520230,0.003152,0.003153,0.00314869,0.0031593,0.003157,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206411271066,0.003152,0.003153,0.00314869,0.0031593,0.003158,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206432128063,0.003152,0.003153,0.00314869,0.0031593,0.003157,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206435217236,0.003152,0.003153,0.00314869,0.0031593,0.003157,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206454334756,0.003156,0.003153,0.00314869,0.0031593,0.003157,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206458137249,0.003156,0.003153,0.00314869,0.0031593,0.003157,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206467110533,0.003158,0.003153,0.00314869,0.0031593,0.003157,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206470451788,0.003159,0.003153,0.00314869,0.0031593,0.003157,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206470795102,0.003159,0.003153,0.00314869,0.0031593,0.003157,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206470795773,0.003159,0.003153,0.00314869,0.0031593,0.003157,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206471312416,0.00316,0.003153,0.00314869,0.0031593,0.003157,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206473396645,0.00316,0.003153,0.00314869,0.0031593,0.003157,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206474186367,0.00316,0.003153,0.00314869,0.0031593,0.003157,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206474501541,0.00316,0.003153,0.00314869,0.0031593,0.003157,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206485466933,0.00316,0.003153,0.00314869,0.0031593,0.003157,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206487473581,0.00316,0.003153,0.00314869,0.0031593,0.003157,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206490200835,0.00316,0.003153,0.00314869,0.0031593,0.003157,0.003161,0.00315746,0.00315848,0.0031577,0.0031548,
638143206491041390,0.00316,0.003153,0.00314869,0.0031593,0.003157,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
638143206492365014,0.00316,0.003153,0.00314869,0.0031593,0.003157,0.00316,0.00315746,0.00315848,0.0031577,0.0031548,
