time,binanceXLMBTCbidMax,binanceXLMBTCsellMin,nicehashXLMBTCbidMax,nicehashXLMBTCsellMin,okxXLMBTCXLM-BTCbidMax,okxXLMBTCXLM-BTCsellMin,bitstampXLMBTCbidMax,bitstampXLMBTCsellMin,cryptoXLMBTCbidMax,cryptoXLMBTCsellMin,
638143205871973718,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5047E-06,3.5113E-06,
638143205877445805,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5047E-06,3.5113E-06,
638143205878928344,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5047E-06,3.5113E-06,
638143205902930009,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5047E-06,3.5113E-06,
638143205903063846,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5047E-06,3.5113E-06,
638143205903946743,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5047E-06,3.5113E-06,
638143205907870197,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5047E-06,3.5113E-06,
638143205954944720,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5047E-06,3.5113E-06,
638143205956319347,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5047E-06,3.5113E-06,
638143205960224665,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5047E-06,3.5113E-06,
638143205967373885,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5047E-06,3.5113E-06,
638143205973170465,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5047E-06,3.5113E-06,
638143206012204462,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5047E-06,3.5113E-06,
638143206016288657,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5047E-06,3.5113E-06,
638143206039784400,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5047E-06,3.5113E-06,
638143206096871267,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5047E-06,3.5113E-06,
638143206098004299,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5047E-06,3.5113E-06,
638143206100815865,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206136132861,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206137483253,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206139054152,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206167219925,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206169230355,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206171161125,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206182882440,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206191946553,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206192866614,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206195895715,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206208034294,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206212112306,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206219067045,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206232208461,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206235107267,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206236894025,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206237893731,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206242539738,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206243095605,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206252141424,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206253472480,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206278024260,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206309154829,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206312109509,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206314047819,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206347994939,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206349095093,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206370118146,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206371196294,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206377502149,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206399176237,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206408182909,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206408965641,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206411325414,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206421017440,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206421057369,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206431032166,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206436145884,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206446221518,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206459141888,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206468126340,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206469121431,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206469835904,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206470158669,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206470437893,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206472319490,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206473095382,3.5E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206482308307,3.51E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206482309185,3.51E-06,3.51E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206482311240,3.51E-06,3.52E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206483052971,3.51E-06,3.52E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206483054621,3.51E-06,3.52E-06,3.49E-06,3.5E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206484245602,3.51E-06,3.52E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206484247714,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206485252410,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206486401060,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206486401485,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206489255115,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206491292877,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206492267002,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206507030296,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206507461813,3.51E-06,3.52E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206519924887,3.51E-06,3.52E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206521168961,3.51E-06,3.52E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206521670053,3.51E-06,3.52E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206521935326,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206522652317,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206522759959,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206523448153,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206528191477,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206530393861,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206531900126,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206533149453,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206535278924,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206543353163,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206553452288,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206568431529,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206575267280,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206576021388,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206578130704,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206584169028,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206587219421,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206587933356,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206589226893,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206589273900,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206592277439,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206593529471,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206594247324,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206629982642,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206630914419,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206632378125,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206632438098,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206634536504,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206636034744,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206637154764,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206649240230,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206649304833,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206658434181,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206659532043,3.5E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206659533098,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206660217531,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206660370581,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206661151744,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206662281274,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206662350003,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206662350437,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206671312664,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206671315010,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206674144031,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206675029281,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206676226450,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206678377506,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206681227293,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206682220106,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206684391418,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206686272907,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206692390240,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206696003278,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206701295883,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206702332259,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206706125119,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206708164199,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206710127629,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206711362562,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206715508691,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206716475001,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206717970402,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206722248264,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206728170746,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206730174410,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206736377136,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206737285520,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206739947952,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206740446610,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206743010436,3.5E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206759424628,3.51E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206759430759,3.51E-06,3.51E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206759449032,3.51E-06,3.52E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206759449530,3.51E-06,3.52E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206760267954,3.51E-06,3.52E-06,3.49E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206760342343,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206762213988,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206779244148,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206789401099,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206790466787,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206793436150,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206801966651,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206802432857,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206809546709,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206809547206,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206810625718,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206810640967,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206811534964,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
638143206812157052,3.51E-06,3.52E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5E-06,3.51E-06,3.5048E-06,3.5113E-06,
