time,binanceAAVEBTCbidMax,binanceAAVEBTCsellMin,nicehashAAVEBTCbidMax,nicehashAAVEBTCsellMin,okxAAVEBTCAAVE-BTCbidMax,okxAAVEBTCAAVE-BTCsellMin,bitstampAAVEBTCbidMax,bitstampAAVEBTCsellMin,cryptoAAVEBTCbidMax,cryptoAAVEBTCsellMin,
15 March 2023 23:02:03,0.003019,0.003022,0.00301488,0.00302601,0.003016,0.00302,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:03,0.003019,0.003022,0.00301488,0.00302601,0.003016,0.00302,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:03,0.003019,0.003022,0.00301488,0.00302601,0.003016,0.00302,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:04,0.003019,0.003022,0.00301488,0.00302601,0.003016,0.00302,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:04,0.003019,0.003022,0.00301488,0.00302601,0.003016,0.00302,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:05,0.003019,0.003022,0.00301488,0.00302601,0.003016,0.00302,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:05,0.003019,0.003022,0.00301488,0.00302601,0.003016,0.00302,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:05,0.003019,0.003022,0.00301488,0.00302601,0.003016,0.00302,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:05,0.003019,0.003022,0.00301488,0.00302601,0.003016,0.00302,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:07,0.003019,0.003022,0.00301488,0.00302601,0.003016,0.00302,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:08,0.003019,0.003022,0.00301488,0.00302601,0.003016,0.00302,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:09,0.003019,0.003022,0.00301488,0.00302601,0.003016,0.00302,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:11,0.003019,0.003022,0.00301488,0.00302601,0.003016,0.00302,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:11,0.003019,0.003022,0.00301488,0.00302601,0.003016,0.00302,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:11,0.003019,0.003022,0.00301488,0.00302601,0.003016,0.00302,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:11,0.003019,0.003022,0.00301488,0.00302601,0.003016,0.00302,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:12,0.00302,0.003022,0.00301488,0.00302601,0.003016,0.00302,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:13,0.00302,0.003022,0.00301488,0.00302601,0.003016,0.00302,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:14,0.00302,0.003022,0.00301488,0.00302601,0.003016,0.003021,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:14,0.00302,0.003022,0.00301488,0.00302601,0.003016,0.003021,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:15,0.00302,0.003023,0.00301488,0.00302601,0.003016,0.003021,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:15,0.00302,0.003023,0.00301488,0.00302601,0.003016,0.003021,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:15,0.00302,0.003023,0.00301488,0.00302601,0.003017,0.003021,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:15,0.00302,0.003023,0.00301488,0.0030279,0.003017,0.003021,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:15,0.00302,0.003023,0.00301687,0.0030279,0.003017,0.003021,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:15,0.003021,0.003023,0.00301687,0.0030279,0.003017,0.003021,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:15,0.003021,0.003023,0.00301687,0.0030279,0.003018,0.003021,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:15,0.003021,0.003023,0.00301687,0.0030279,0.003018,0.003021,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:15,0.003021,0.003024,0.00301687,0.0030279,0.003018,0.003021,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:15,0.003021,0.003024,0.00301687,0.0030279,0.003018,0.003021,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:16,0.003021,0.003023,0.00301687,0.0030279,0.003018,0.003021,0.00303201,0.00300792,0.0030136,0.0030256,
15 March 2023 23:02:16,0.003021,0.003023,0.00301687,0.0030279,0.003018,0.003021,0.00303201,0.00300792,0.0030143,0.0030256,
15 March 2023 23:02:16,0.003021,0.003023,0.00301687,0.0030279,0.003018,0.003021,0.00303201,0.00300792,0.0030145,0.0030256,
15 March 2023 23:02:16,0.003021,0.003023,0.00301687,0.0030279,0.003018,0.003021,0.00303201,0.00300792,0.0030145,0.0030256,
15 March 2023 23:02:17,0.003021,0.003023,0.00301687,0.0030279,0.003018,0.003021,0.00303201,0.00300792,0.0030145,0.0030256,
15 March 2023 23:02:17,0.003021,0.003023,0.00301687,0.0030279,0.003018,0.003021,0.00303201,0.00300792,0.0030145,0.0030256,
15 March 2023 23:02:17,0.003021,0.003023,0.00301687,0.0030279,0.003018,0.003021,0.00303201,0.00300792,0.0030145,0.0030256,
15 March 2023 23:02:17,0.003021,0.003023,0.00301687,0.0030279,0.003018,0.003021,0.00303201,0.00300792,0.0030145,0.0030256,
15 March 2023 23:02:17,0.003021,0.003023,0.00301687,0.0030279,0.003018,0.003021,0.00303201,0.00300792,0.0030145,0.0030256,
15 March 2023 23:02:17,0.003021,0.003023,0.00301687,0.0030279,0.003018,0.003023,0.00303201,0.00300792,0.0030145,0.0030256,
15 March 2023 23:02:17,0.003021,0.003023,0.00301687,0.0030279,0.003018,0.003023,0.00303201,0.00300792,0.0030145,0.0030256,
15 March 2023 23:02:18,0.003021,0.003023,0.00301687,0.0030279,0.003018,0.003023,0.00303201,0.00300792,0.0030145,0.0030256,
15 March 2023 23:02:18,0.003021,0.003023,0.00301687,0.0030279,0.003018,0.003023,0.00303201,0.00300792,0.0030145,0.0030256,
15 March 2023 23:02:18,0.003021,0.003023,0.00301687,0.0030279,0.003018,0.003023,0.00303201,0.00300792,0.0030145,0.0030256,
15 March 2023 23:02:18,0.003021,0.003023,0.00301687,0.0030279,0.003018,0.003023,0.00303201,0.00300792,0.0030145,0.0030256,
15 March 2023 23:02:18,0.003021,0.003024,0.00301687,0.0030279,0.003018,0.003023,0.00303201,0.00300792,0.0030145,0.0030256,
15 March 2023 23:02:18,0.003021,0.003024,0.00301687,0.0030279,0.003018,0.003023,0.00303201,0.00300792,0.0030145,0.0030256,
15 March 2023 23:02:18,0.003021,0.003024,0.00301687,0.0030279,0.003018,0.003023,0.00303201,0.00300792,0.0030145,0.0030256,
15 March 2023 23:02:19,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303201,0.00300792,0.0030145,0.0030256,
15 March 2023 23:02:19,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303201,0.00300792,0.0030145,0.0030256,
15 March 2023 23:02:19,0.003021,0.003024,0.00301687,0.0030279,0.00302,0.003023,0.00303201,0.00300792,0.0030145,0.0030256,
15 March 2023 23:02:19,0.003021,0.003024,0.00301687,0.0030279,0.00302,0.003023,0.00303201,0.00300792,0.003015,0.0030256,
15 March 2023 23:02:19,0.003021,0.003024,0.00301687,0.0030279,0.00302,0.003023,0.00303201,0.00300792,0.003015,0.0030256,
15 March 2023 23:02:19,0.003021,0.003024,0.00301687,0.0030279,0.00302,0.003023,0.00303201,0.00300792,0.003015,0.0030256,
15 March 2023 23:02:19,0.003021,0.003024,0.00301687,0.0030279,0.00302,0.003023,0.00303201,0.00300792,0.003015,0.0030256,
15 March 2023 23:02:19,0.003021,0.003024,0.00301687,0.0030279,0.00302,0.003023,0.00303201,0.00300792,0.003015,0.0030256,
15 March 2023 23:02:19,0.003021,0.003024,0.00301687,0.0030279,0.00302,0.003023,0.00303201,0.00300792,0.003015,0.0030256,
15 March 2023 23:02:20,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003023,0.00303201,0.00300792,0.003015,0.0030256,
15 March 2023 23:02:20,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003023,0.00303201,0.00300792,0.003015,0.0030256,
15 March 2023 23:02:21,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003023,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:22,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003023,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:22,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003023,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:22,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003023,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:22,0.003021,0.003024,0.00301687,0.0030279,0.00302,0.003023,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:23,0.003021,0.003024,0.00301687,0.0030279,0.00302,0.003023,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:23,0.003021,0.003024,0.00301687,0.0030279,0.00302,0.003023,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:24,0.003021,0.003024,0.00301687,0.0030279,0.00302,0.003023,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:24,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003023,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:24,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003023,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:24,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003023,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:25,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003023,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:25,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003023,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:25,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:25,0.003022,0.003024,0.00301687,0.0030279,0.003021,0.003024,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:25,0.003022,0.003024,0.00301687,0.0030279,0.003021,0.003024,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:26,0.003022,0.003024,0.00301687,0.0030279,0.003021,0.003024,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:26,0.003022,0.003024,0.00301687,0.0030279,0.003021,0.003024,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:26,0.003022,0.003024,0.00301687,0.0030279,0.003021,0.003024,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:27,0.003022,0.003024,0.00301687,0.0030279,0.003021,0.003024,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:27,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:27,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:28,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:28,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:29,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:29,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:30,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:30,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:30,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:31,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:31,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:31,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303201,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:31,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:32,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:32,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:32,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:33,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:33,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:34,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:34,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:34,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:35,0.003022,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:35,0.003021,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:35,0.003021,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:40,0.003021,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:40,0.003021,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:41,0.003021,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:41,0.003021,0.003024,0.00301687,0.0030279,0.00302,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:42,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:43,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:44,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:44,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:45,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:45,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:45,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:50,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:50,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:51,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:51,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:55,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:55,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:56,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:56,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:57,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:58,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:59,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:02:59,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:01,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:01,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:01,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:05,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:07,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:08,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:08,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:14,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:18,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:19,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:19,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:19,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:19,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:19,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:20,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:21,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:21,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:21,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:21,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:21,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:21,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:22,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:22,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003024,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:22,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:22,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:23,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:23,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:23,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:24,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:24,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:25,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:25,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:25,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:25,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:25,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:26,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:26,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:26,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:26,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:26,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:27,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:29,0.003021,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:32,0.00302,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:32,0.00302,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:32,0.00302,0.003024,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:32,0.00302,0.003023,0.00301687,0.0030279,0.003019,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:32,0.00302,0.003023,0.00301687,0.0030279,0.003018,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:32,0.00302,0.003023,0.00301687,0.0030279,0.003018,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:32,0.00302,0.003023,0.00301687,0.0030279,0.003018,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:33,0.00302,0.003023,0.00301687,0.0030279,0.003018,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:37,0.00302,0.003023,0.00301687,0.0030279,0.003018,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:42,0.00302,0.003023,0.00301687,0.0030279,0.003018,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:47,0.00302,0.003023,0.00301687,0.0030279,0.003018,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:50,0.00302,0.003024,0.00301687,0.0030279,0.003018,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:51,0.00302,0.003024,0.00301687,0.0030279,0.003018,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:51,0.00302,0.003024,0.00301687,0.0030279,0.003018,0.003023,0.00303415,0.00300792,0.0030155,0.0030256,
15 March 2023 23:03:51,0.00302,0.003024,0.00301687,0.0030279,0.003018,0.003022,0.00303415,0.00300792,0.0030155,0.0030256,
